City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Marsciano,IT,2022-06-05 21:03:57,42.9059,12.3359,78.78,74,41,4.27
295,Arauca,CO,2022-06-05 21:00:17,7.0847,-70.7591,77.0,100,100,2.3
296,Ustyuzhna,RU,2022-06-05 21:03:57,58.8394,36.4321,48.92,93,77,6.08
297,Ihosy,MG,2022-06-05 21:03:58,-22.4,46.1167,59.76,95,61,6.4
298,Guhagar,IN,2022-06-05 21:03:58,17.4842,73.1929,81.77,82,99,3.53
299,Maceio,BR,2022-06-05 21:00:17,-9.6658,-35.7353,76.44,83,75,10.36
300,Tyukhtet,RU,2022-06-05 21:03:59,56.5389,89.3011,43.47,93,100,9.04
301,Dwarka,IN,2022-06-05 21:04:00,22.2394,68.9678,81.46,83,5,14.36
302,Erenhot,CN,2022-06-05 21:04:00,43.6475,111.9767,51.96,62,79,10.78
303,Dumabato,PH,2022-06-05 21:04:00,16.3167,121.7,72.32,96,86,3.0
304,Amantea,IT,2022-06-05 21:04:01,39.1332,16.0746,75.15,67,13,4.34
305,Bowen,AU,2022-06-05 21:04:01,-20.0167,148.2333,69.82,86,94,6.04
306,Oussouye,SN,2022-06-05 21:04:02,12.485,-16.5469,79.68,76,40,10.94
307,Tashla,RU,2022-06-05 21:04:02,51.7716,52.7427,61.43,71,79,8.14
308,Teguise,ES,2022-06-05 21:04:02,29.0605,-13.564,68.22,64,40,14.97
309,Kodiak,US,2022-06-05 21:04:03,57.79,-152.4072,56.71,72,0,16.11
310,Hoskote,IN,2022-06-05 21:04:03,13.0669,77.7983,68.2,100,75,9.22
311,Mount Gambier,AU,2022-06-05 21:04:04,-37.8333,140.7667,45.37,81,68,11.07
312,Bubaque,GW,2022-06-05 21:04:04,11.2833,-15.8333,80.6,78,36,15.59
313,Bakchar,RU,2022-06-05 21:04:05,57.0186,82.0711,31.75,99,22,5.08
314,Bikin,RU,2022-06-05 21:04:05,46.8161,134.26,51.03,85,93,1.77
315,Peniche,PT,2022-06-05 21:04:05,39.3558,-9.3811,64.29,82,56,11.36
316,Lodingen,NO,2022-06-05 21:04:06,68.414,15.9951,42.94,83,98,14.54
317,Constitucion,CL,2022-06-05 21:04:06,-35.3333,-72.4167,56.32,79,74,8.84
318,Cap-Aux-Meules,CA,2022-06-05 21:04:07,47.3821,-61.8597,48.07,75,92,9.22
319,Rayagada,IN,2022-06-05 21:04:07,19.1667,83.4167,80.87,95,62,2.82
320,Wanning,CN,2022-06-05 21:04:08,18.8003,110.3967,80.46,88,100,9.22
321,Vega De Alatorre,MX,2022-06-05 21:05:08,20.0333,-96.6333,87.46,62,77,12.71
322,Slave Lake,CA,2022-06-05 21:00:22,55.2834,-114.769,66.6,34,100,13.67
323,Deer Lake,CA,2022-06-05 21:05:09,49.1667,-57.4316,49.86,87,100,4.61
324,Cortez,US,2022-06-05 21:05:09,37.3489,-108.5859,83.16,16,0,9.22
325,Wakkanai,JP,2022-06-05 21:05:10,45.4094,141.6739,44.37,82,48,21.61
326,Byron Bay,AU,2022-06-05 21:00:18,-28.65,153.6167,60.04,82,68,8.97
327,Nouadhibou,MR,2022-06-05 21:05:10,20.931,-17.0347,68.43,79,79,23.02
328,Siavonga,ZM,2022-06-05 21:05:11,-16.5382,28.7088,64.76,56,6,4.74
329,Bulgan,MN,2022-06-05 21:05:11,48.8125,103.5347,53.08,53,100,4.94
330,Kaduna,NG,2022-06-05 21:05:12,10.5222,7.4383,75.47,62,79,2.73
331,Waipawa,NZ,2022-06-05 21:05:12,-41.4122,175.5153,49.62,80,100,4.0
332,Sliema,MT,2022-06-05 21:05:12,35.9125,14.5019,79.29,41,0,3.44
333,Maryville,US,2022-06-05 21:05:13,35.7565,-83.9705,85.12,56,75,5.75
334,Kampot,KH,2022-06-05 21:05:14,10.6167,104.1833,77.05,89,96,6.58
335,Ucluelet,CA,2022-06-05 21:05:14,48.9329,-125.5528,56.08,87,100,6.62
336,Mogadishu,SO,2022-06-05 21:05:14,2.0371,45.3438,78.78,79,98,19.89
337,Demba,CD,2022-06-05 21:05:15,-5.51,22.2667,70.77,52,7,2.75
338,Lompoc,US,2022-06-05 21:00:28,34.6391,-120.4579,85.78,72,47,27.0
339,Pasighat,IN,2022-06-05 21:05:15,28.0667,95.3333,75.47,95,100,2.75
340,Ahuimanu,US,2022-06-05 21:05:16,21.4447,-157.8378,85.14,63,100,9.22
341,Ostrovnoy,RU,2022-06-05 21:05:16,68.0531,39.5131,53.02,90,99,5.66
342,Axim,GH,2022-06-05 21:05:17,4.8699,-2.2405,78.3,85,99,11.63
343,Rosarito,MX,2022-06-05 21:05:17,32.3333,-117.0333,82.63,69,25,11.1
344,Green River,US,2022-06-05 21:05:17,41.5286,-109.4662,70.99,40,98,5.99
345,Gravdal,NO,2022-06-05 21:05:18,68.1214,13.5031,42.69,75,75,11.5
346,Beyla,GN,2022-06-05 21:05:18,8.6833,-8.6333,71.08,85,100,3.96
347,Laureles,US,2022-06-05 21:05:19,26.1092,-97.4941,95.14,58,0,10.0
348,Husavik,IS,2022-06-05 21:05:19,66.0449,-17.3389,40.26,77,99,16.04
349,Longonjo,AO,2022-06-05 21:04:18,-12.9067,15.2533,55.42,50,2,4.36
350,Camacha,PT,2022-06-05 21:05:20,33.0833,-16.3333,63.82,72,20,13.8
351,Lodwar,KE,2022-06-05 21:05:20,3.1191,35.5973,86.27,29,91,7.76
352,Mchinji,MW,2022-06-05 21:05:21,-13.7984,32.8802,59.22,62,99,5.5
353,Saint George,US,2022-06-05 21:01:32,37.1041,-113.5841,98.64,14,0,11.99
354,Villaviciosa,ES,2022-06-05 21:05:21,43.4813,-5.4357,63.61,75,100,0.98
355,Hasaki,JP,2022-06-05 21:05:22,35.7333,140.8333,63.0,85,100,8.19
356,Brae,GB,2022-06-05 21:05:22,60.3964,-1.353,50.23,86,65,1.99
357,Mantua,IT,2022-06-05 21:05:23,45.1667,10.7833,73.09,73,56,3.0
358,Kaitangata,NZ,2022-06-05 21:02:00,-46.2817,169.8464,43.86,86,1,4.05
359,Kvarkeno,RU,2022-06-05 21:05:23,52.0833,59.725,49.89,90,58,8.3
360,Paamiut,GL,2022-06-05 21:05:24,61.994,-49.6678,41.63,75,0,5.88
361,Grants Pass,US,2022-06-05 21:05:24,42.439,-123.3284,75.81,57,100,6.91
362,Hami,CN,2022-06-05 21:05:25,42.8,93.45,70.68,20,0,16.73
363,Marsabit,KE,2022-06-05 21:02:18,2.3284,37.9899,65.52,68,81,18.68
364,Cockburn Town,TC,2022-06-05 21:05:25,21.4612,-71.1419,84.16,74,75,13.8
365,Mackenzie,CA,2022-06-05 21:05:26,55.2999,-123.1698,64.62,55,40,11.5
366,Menongue,AO,2022-06-05 21:05:26,-14.6585,17.691,50.29,57,6,5.79
367,Ndjole,GA,2022-06-05 21:06:26,-0.1783,10.7649,74.59,97,100,2.33
368,Gimli,CA,2022-06-05 21:06:27,50.6336,-96.9907,52.14,60,37,14.34
369,Oktyabrskoye,RU,2022-06-05 21:06:27,43.0645,44.7417,62.74,93,74,4.47
370,Luanda,AO,2022-06-05 21:06:28,-8.8368,13.2343,72.5,89,100,6.29
371,Shanghai,CN,2022-06-05 21:04:40,31.2222,121.4581,71.92,85,75,6.71
372,Irituia,BR,2022-06-05 21:06:28,-1.7711,-47.4381,75.16,97,100,3.31
373,Flinders,AU,2022-06-05 21:06:29,-34.5833,150.8552,51.39,66,36,7.0
374,Auki,SB,2022-06-05 21:06:29,-8.7676,160.7034,79.93,79,99,3.87
375,Ruteng,ID,2022-06-05 21:06:30,-8.6136,120.4721,61.43,93,91,1.74
376,Usinsk,RU,2022-06-05 21:06:30,65.9939,57.5281,49.14,51,4,7.07
377,Bom Jardim,BR,2022-06-05 21:06:31,-7.7958,-35.5872,70.3,94,1,7.43
378,Padang,ID,2022-06-05 21:06:31,-0.9492,100.3543,78.04,82,100,2.82
379,Atar,MR,2022-06-05 21:06:31,20.5169,-13.0499,94.98,13,100,15.41
380,Mahenge,TZ,2022-06-05 21:06:32,-8.6833,36.7167,63.36,72,98,2.75
381,Sieradz,PL,2022-06-05 21:06:32,51.5958,18.7302,63.37,59,13,10.18
382,Tecoanapa,MX,2022-06-05 21:06:33,16.5167,-98.75,85.53,69,23,12.15
383,Wadi Musa,JO,2022-06-05 21:06:33,30.3222,35.4793,70.05,36,50,4.56
384,Benemerito De Las Americas,MX,2022-06-05 21:06:33,16.5167,-90.6439,88.11,56,95,3.27
385,Belturbet,IE,2022-06-05 21:06:34,54.1,-7.45,49.69,90,100,4.18
386,Ngunguru,NZ,2022-06-05 21:06:34,-35.6167,174.5,59.25,93,81,1.68
387,Mpraeso,GH,2022-06-05 21:06:35,6.5932,-0.7346,70.77,93,91,4.12
388,Paoua,CF,2022-06-05 21:06:35,7.2427,16.4406,72.95,74,100,1.59
389,Ulverstone,AU,2022-06-05 21:06:36,-41.15,146.1667,48.78,78,93,15.75
390,Semibratovo,RU,2022-06-05 21:06:36,57.3046,39.5369,51.66,94,38,7.09
391,Cache Creek,CA,2022-06-05 21:06:36,50.8101,-121.3246,64.9,65,100,5.64
392,Emba,KZ,2022-06-05 21:06:37,48.8264,58.1442,65.64,55,11,7.38
393,Saalfeld,DE,2022-06-05 21:06:37,50.65,11.3667,67.32,95,100,5.12
394,Vestmannaeyjar,IS,2022-06-05 21:04:10,63.4427,-20.2734,50.0,93,100,17.94
395,Carandai,BR,2022-06-05 21:06:38,-20.9536,-43.8064,54.14,84,11,5.91
396,Mandalgovi,MN,2022-06-05 21:06:38,45.7625,106.2708,50.72,78,100,15.01
397,Gigmoto,PH,2022-06-05 21:06:39,13.7796,124.39,79.52,83,94,3.98
398,Contai,IN,2022-06-05 21:06:39,21.7786,87.7536,83.32,82,60,14.07
399,Fairbanks,US,2022-06-05 21:06:39,64.8378,-147.7164,73.6,21,20,10.36
400,Abu Samrah,SY,2022-06-05 21:06:40,35.3029,37.1841,70.59,50,0,7.45
401,Teguldet,RU,2022-06-05 21:06:40,57.3064,88.1667,41.34,98,100,6.33
402,Manavalakurichi,IN,2022-06-05 21:06:41,8.1333,77.3,78.94,87,100,11.61
403,Jining,CN,2022-06-05 21:06:41,35.405,116.5814,69.6,32,0,10.29
404,Buala,SB,2022-06-05 21:06:42,-8.145,159.5921,81.66,79,97,9.1
405,Mackay,AU,2022-06-05 21:06:42,-21.15,149.2,66.69,84,88,5.91
406,Santa Rosa,PH,2022-06-05 21:06:42,14.3122,121.1114,83.1,83,98,3.15
407,Sur,OM,2022-06-05 21:06:43,22.5667,59.5289,85.86,59,0,8.79
408,Lakes Entrance,AU,2022-06-05 21:06:43,-37.8811,147.981,39.16,79,100,16.46
409,Nha Trang,VN,2022-06-05 21:06:44,12.25,109.1833,78.8,77,12,5.59
410,Preobrazheniye,RU,2022-06-05 21:06:44,42.9019,133.9064,46.06,85,100,16.35
411,Rio Gallegos,AR,2022-06-05 21:06:44,-51.6226,-69.2181,48.25,40,75,23.02
412,Korla,CN,2022-06-05 21:06:45,41.7597,86.1469,71.69,14,0,7.49
413,Malanje,AO,2022-06-05 21:06:45,-9.5402,16.341,60.48,49,48,2.57
414,Komsomolskiy,UZ,2022-06-05 21:06:46,40.4272,71.7189,73.56,35,4,4.05
415,Lago Da Pedra,BR,2022-06-05 21:07:54,-4.3333,-45.1667,74.23,94,99,4.94
416,Kibaya,TZ,2022-06-05 21:07:54,-5.3,36.5667,58.08,88,100,6.69
417,Binzhou,CN,2022-06-05 21:07:54,37.3667,118.0167,70.05,42,0,15.46
418,Arlit,NE,2022-06-05 21:07:55,18.7369,7.3853,92.46,10,15,8.28
419,Maputo,MZ,2022-06-05 21:05:21,-25.9653,32.5892,64.22,84,75,16.11
420,Broken Hill,AU,2022-06-05 21:07:56,-31.95,141.4333,42.57,85,2,11.43
421,Broome,US,2022-06-05 21:07:56,42.2506,-75.833,76.66,36,20,5.01
422,Santa Cruz De La Palma,ES,2022-06-05 21:07:56,28.6835,-17.7642,69.94,68,20,17.27
423,Laguna De Perlas,NI,2022-06-05 21:07:57,12.3429,-83.6712,84.97,70,52,5.91
424,Sampit,ID,2022-06-05 21:07:57,-2.5333,112.95,72.64,99,90,0.65
425,Tura,IN,2022-06-05 21:07:58,25.5198,90.2201,73.17,95,70,4.7
426,Nome,US,2022-06-05 21:07:58,64.5011,-165.4064,66.16,34,0,12.66
427,Basco,PH,2022-06-05 21:07:59,20.4487,121.9702,84.29,81,99,21.79
428,Silver City,US,2022-06-05 21:04:39,32.7701,-108.2803,89.91,12,0,16.11
429,Marawi,PH,2022-06-05 21:08:00,7.9986,124.2928,67.35,90,100,1.77
430,Mahibadhoo,MV,2022-06-05 21:08:00,3.7833,72.9667,82.72,74,28,12.97
431,Sao Jose Da Coroa Grande,BR,2022-06-05 21:08:00,-8.8978,-35.1478,76.46,83,7,9.51
432,Brewster,US,2022-06-05 21:05:33,41.3973,-73.6171,78.66,40,0,5.75
433,Mahebourg,MU,2022-06-05 21:08:01,-20.4081,57.7,73.26,76,9,12.57
434,Launceston,AU,2022-06-05 21:07:33,-41.45,147.1667,45.16,94,80,8.05
435,College,US,2022-06-05 21:08:02,64.8569,-147.8028,73.58,21,20,10.36
436,Mwense,ZM,2022-06-05 21:08:02,-10.3845,28.698,60.8,55,8,6.33
437,Karratha,AU,2022-06-05 21:08:02,-20.7377,116.8463,69.91,52,78,14.38
438,Kedrovyy,RU,2022-06-05 21:08:03,56.1667,91.8167,43.21,92,100,4.38
439,Bontang,ID,2022-06-05 21:08:03,0.1333,117.5,78.58,84,99,3.83
440,Lazaro Cardenas,MX,2022-06-05 21:08:04,17.9583,-102.2,85.06,64,95,13.02
441,Port Macquarie,AU,2022-06-05 21:04:49,-31.4333,152.9167,49.87,79,8,5.37
442,Kastamonu,TR,2022-06-05 21:08:04,41.5,33.6667,55.09,80,19,2.64
443,Severnyy,RU,2022-06-05 21:08:05,50.677,36.5532,57.24,77,0,6.71
444,Maihar,IN,2022-06-05 21:08:05,24.2667,80.75,93.36,13,99,1.72
445,Los Llanos De Aridane,ES,2022-06-05 21:08:03,28.6585,-17.9182,65.95,76,20,17.27
446,Manggar,ID,2022-06-05 21:08:06,-2.8833,108.2667,79.92,83,100,5.82
447,Muisne,EC,2022-06-05 21:08:06,0.6,-80.0333,76.98,77,79,10.96
448,Zhezkazgan,KZ,2022-06-05 21:08:07,47.8043,67.7144,63.84,33,100,8.95
449,Nizwa,OM,2022-06-05 21:08:07,22.9333,57.5333,84.24,29,0,2.13
450,Alyangula,AU,2022-06-05 21:08:08,-13.8483,136.4192,75.96,85,100,7.23
451,Nosy Varika,MG,2022-06-05 21:08:08,-20.5833,48.5333,67.41,93,54,6.13
452,Male,MV,2022-06-05 21:08:09,4.1748,73.5089,82.74,73,42,12.35
453,Umm Lajj,SA,2022-06-05 21:08:09,25.0213,37.2685,88.14,37,13,5.19
454,Saiha,IN,2022-06-05 21:08:10,22.4833,92.9667,68.9,98,39,2.15
455,Margate,GB,2022-06-05 21:08:10,51.3813,1.3862,56.88,91,100,3.0
456,Tabuk,PH,2022-06-05 21:08:11,17.4189,121.4443,73.2,88,97,3.06
457,Marsaxlokk,MT,2022-06-05 21:08:11,35.8419,14.5431,79.41,41,0,3.44
458,Alofi,NU,2022-06-05 21:08:12,-19.0595,-169.9187,79.29,77,1,8.21
459,Severo-Yeniseyskiy,RU,2022-06-05 21:09:21,60.3725,93.0408,36.48,78,100,3.27
460,Soverato,IT,2022-06-05 21:09:22,38.685,16.5499,75.15,44,8,9.53
461,Srednekolymsk,RU,2022-06-05 21:09:22,67.45,153.6833,45.54,46,92,13.6
462,Quchan,IR,2022-06-05 21:09:23,37.106,58.5095,65.03,23,0,5.48
463,Biak,ID,2022-06-05 21:09:23,-0.9131,122.8766,75.9,85,73,2.3
464,Teluknaga,ID,2022-06-05 21:09:24,-6.0989,106.6381,80.64,94,40,2.3
465,Bam,IR,2022-06-05 21:09:25,29.106,58.357,81.99,12,0,8.34
466,Aquiraz,BR,2022-06-05 21:09:26,-3.9014,-38.3911,78.89,89,100,11.18
467,La Ronge,CA,2022-06-05 21:09:26,55.1001,-105.2842,55.53,42,4,8.32
468,Hamilton,US,2022-06-05 21:05:29,39.1834,-84.5333,85.42,41,40,11.5
469,Coihaique,CL,2022-06-05 21:09:27,-45.5752,-72.0662,48.15,53,100,8.05
470,Weihai,CN,2022-06-05 21:09:28,37.5017,122.1136,63.7,92,90,2.98
471,Balkanabat,TM,2022-06-05 21:09:28,39.5108,54.3671,88.11,9,0,8.86
472,Dubrovnik,HR,2022-06-05 21:09:28,42.6481,18.0922,78.44,69,20,3.44
473,Dod Ballapur,IN,2022-06-05 21:09:29,13.2919,77.5431,68.02,85,100,13.91
474,Gerash,IR,2022-06-05 21:07:17,27.6652,54.1371,81.57,18,39,0.85
475,Oranjemund,NA,2022-06-05 21:09:29,-28.55,16.4333,69.96,28,0,6.89
476,Amilly,FR,2022-06-05 21:09:30,47.9728,2.7719,63.14,68,60,7.43
477,Urumqi,CN,2022-06-05 21:09:30,43.801,87.6005,63.55,39,0,4.47
478,Smithers,CA,2022-06-05 21:09:31,54.7804,-127.1743,57.6,86,100,2.33
479,Vila Velha,BR,2022-06-05 21:09:31,-20.3297,-40.2925,70.95,71,0,7.0
480,Labuan,MY,2022-06-05 21:09:32,5.2767,115.2417,80.46,80,39,3.98
481,Wai,IN,2022-06-05 21:09:32,17.9333,73.9,77.02,72,100,3.33
482,Grindavik,IS,2022-06-05 21:09:33,63.8424,-22.4338,45.07,81,75,9.22
483,Kununurra,AU,2022-06-05 21:07:24,-15.7667,128.7333,73.38,88,40,0.0
484,Adrar,MR,2022-06-05 21:09:34,20.5022,-10.0711,92.28,15,99,13.71
485,Hudson,US,2022-06-05 21:09:00,40.7168,-74.0663,82.54,34,0,11.5
486,Khirkiya,IN,2022-06-05 21:09:35,22.1674,76.8605,92.75,22,31,7.7
487,San Salvo,IT,2022-06-05 21:09:36,42.0433,14.7272,74.28,65,96,10.31
488,Touros,BR,2022-06-05 21:09:36,-5.1989,-35.4608,77.79,81,95,13.42
489,Hobyo,SO,2022-06-05 21:09:37,5.3505,48.5268,78.31,84,89,24.43
490,Ulladulla,AU,2022-06-05 21:09:37,-35.35,150.4667,49.1,66,38,22.86
491,Sola,VU,2022-06-05 21:09:38,-13.8833,167.55,80.2,79,61,19.71
492,Patacamaya,BO,2022-06-05 21:09:38,-17.2333,-67.9167,49.68,64,100,11.48
493,San Jeronimo,PE,2022-06-05 21:09:39,-11.9472,-75.2829,61.16,48,100,1.9
494,Baykit,RU,2022-06-05 21:09:39,61.67,96.37,38.66,86,62,2.28
495,Russell,US,2022-06-05 21:09:04,32.3502,-85.1999,88.02,51,0,6.91
496,Ciudad Bolivar,VE,2022-06-05 21:09:40,8.1222,-63.5497,79.74,76,100,4.81
497,Chuy,UY,2022-06-05 21:09:40,-33.6971,-53.4616,59.83,86,100,2.44
498,Mount Isa,AU,2022-06-05 21:09:41,-20.7333,139.5,64.17,82,100,9.22
499,Olafsvik,IS,2022-06-05 21:09:41,64.8945,-23.7142,41.65,55,100,13.22
500,Roma,US,2022-06-05 21:09:42,43.2128,-75.4557,74.73,36,20,10.36
501,Tezu,IN,2022-06-05 21:09:43,27.9167,96.1667,74.34,95,100,3.24
502,Yenagoa,NG,2022-06-05 21:09:43,4.9247,6.2642,73.44,96,100,3.65
503,Timra,SE,2022-06-05 21:09:44,62.487,17.3257,46.08,76,3,4.61
504,Gat,IL,2022-06-05 21:09:45,31.61,34.7642,80.4,58,0,4.81
505,Mezhdurechensk,RU,2022-06-05 21:09:45,53.6942,88.0603,45.07,97,100,6.46
506,Teterow,DE,2022-06-05 21:10:46,53.7833,12.5667,60.96,79,100,10.8
507,Kieta,PG,2022-06-05 21:10:28,-6.2167,155.6333,79.99,80,92,2.21
508,Katsuura,JP,2022-06-05 21:10:46,35.1333,140.3,64.78,83,100,11.61
509,Pingliang,CN,2022-06-05 21:10:47,35.5392,106.6861,65.97,36,96,6.82
510,The Pas,CA,2022-06-05 21:10:47,53.8251,-101.2541,57.31,45,93,7.76
511,Gunjur,GM,2022-06-05 21:10:47,13.2019,-16.7339,80.67,83,12,8.05
512,Sosenskiy,RU,2022-06-05 21:10:48,54.059,35.9623,49.15,91,8,5.84
513,Ballina,AU,2022-06-05 21:10:48,-28.8667,153.5667,59.99,80,27,11.68
514,Agboville,CI,2022-06-05 21:10:49,5.928,-4.2132,73.63,98,100,3.04
515,Webuye,KE,2022-06-05 21:10:49,0.6075,34.7697,58.21,91,89,3.96
516,Saint-Pierre,RE,2022-06-05 21:10:50,-21.3393,55.4781,72.91,64,0,10.36
517,Daru,PG,2022-06-05 21:10:50,-9.0763,143.2092,75.61,91,100,3.18
518,Kargil,IN,2022-06-05 21:10:50,34.5667,76.1,49.53,39,9,5.3
519,Savannah Bight,HN,2022-06-05 21:10:51,16.45,-85.85,80.76,71,100,4.5
520,Leningradskiy,RU,2022-06-05 21:10:51,69.3833,178.4167,34.61,79,97,8.43
521,Kishi,NG,2022-06-05 21:10:52,9.0833,3.85,73.2,82,58,4.92
522,Araouane,ML,2022-06-05 21:10:52,18.9048,-3.5265,100.69,11,20,6.11
523,Wanxian,CN,2022-06-05 21:10:53,30.8039,108.3897,70.99,95,100,1.83
524,Jabinyanah,TN,2022-06-05 21:10:53,35.035,10.9081,79.2,58,1,4.63
525,Wadowice,PL,2022-06-05 21:10:54,49.8834,19.4929,61.99,60,3,4.0
526,Rawlins,US,2022-06-05 21:10:54,41.7911,-107.2387,70.36,28,75,20.71
527,Koslan,RU,2022-06-05 21:10:54,63.4564,48.8989,48.92,92,16,2.82
528,Amboasary,MG,2022-06-05 21:10:55,-25.0333,46.3833,68.59,85,98,1.61
529,Sitio Novo Do Tocantins,BR,2022-06-05 21:10:55,-5.5183,-47.4611,76.53,87,16,3.49
530,Kathu,TH,2022-06-05 21:10:56,7.9178,98.3332,84.74,87,100,6.62
531,Mucurapo,TT,2022-06-05 21:10:56,10.6667,-61.5333,83.01,84,54,9.86
532,Ongandjera,NA,2022-06-05 21:10:57,-17.8833,15.0667,62.29,32,66,11.1
533,Cumbum,IN,2022-06-05 21:10:57,9.7333,77.3,75.42,91,100,6.85
534,Psyzh,RU,2022-06-05 21:10:57,44.2331,42.0183,61.79,83,100,7.18
535,Preeceville,CA,2022-06-05 21:10:58,51.95,-102.6677,56.62,51,28,15.57
536,Shakiso,ET,2022-06-05 21:10:58,5.75,38.9167,60.69,90,100,2.04
537,Corn Island,NI,2022-06-05 21:10:59,12.1694,-83.0418,83.93,66,61,4.52
538,Sao Joao Da Barra,BR,2022-06-05 21:10:59,-21.6403,-41.0511,69.89,57,46,9.69
539,Victor Harbor,AU,2022-06-05 21:10:59,-35.5667,138.6167,47.68,73,41,16.46
540,Paragominas,BR,2022-06-05 21:11:00,-2.9667,-47.4833,73.63,97,98,4.12
541,Ketchikan,US,2022-06-05 21:11:00,55.3422,-131.6461,63.07,59,75,8.05
542,Zaokskiy,RU,2022-06-05 21:11:01,54.7306,37.4089,48.97,94,1,7.34
543,Skibbereen,IE,2022-06-05 21:11:01,51.55,-9.2667,56.1,95,95,7.83
544,Unity,CA,2022-06-05 21:11:02,52.4501,-109.1682,64.42,37,100,17.36
545,Manokwari,ID,2022-06-05 21:11:02,-0.8667,134.0833,77.32,74,78,3.02
546,Makakilo City,US,2022-06-05 21:11:03,21.3469,-158.0858,83.95,50,0,9.22
547,Zhuhai,CN,2022-06-05 21:11:03,22.2769,113.5678,83.98,89,40,9.22
548,Werda,BW,2022-06-05 21:11:03,-25.2667,23.2833,56.71,31,21,7.54
549,Fare,PF,2022-06-05 21:11:04,-16.7,-151.0167,79.23,76,60,12.97
550,Neiafu,TO,2022-06-05 21:11:04,-18.65,-173.9833,79.48,89,75,3.44
551,Rocha,UY,2022-06-05 21:07:27,-34.4833,-54.3333,54.7,90,100,4.29
552,Eseka,CM,2022-06-05 21:11:05,3.65,10.7667,71.29,100,97,2.04
553,Biltine,TD,2022-06-05 21:11:05,14.5333,20.9167,90.95,18,94,6.91
554,Shelburne,CA,2022-06-05 21:11:06,44.0787,-80.2041,69.76,39,98,4.43
555,Makinsk,KZ,2022-06-05 21:12:06,52.6292,70.4169,51.69,64,81,1.41
556,Susangerd,IR,2022-06-05 21:12:06,31.5608,48.1831,103.44,10,16,17.52
557,Opuwo,NA,2022-06-05 21:12:07,-18.0607,13.84,59.58,36,100,9.46
558,Wajid,SO,2022-06-05 21:12:07,3.8093,43.2471,77.76,62,74,15.19
559,Gladstone,AU,2022-06-05 21:12:01,-23.85,151.25,67.93,88,100,5.75
560,Manali,IN,2022-06-05 21:12:08,13.1667,80.2667,86.09,73,99,9.44
561,Haines Junction,CA,2022-06-05 21:12:09,60.7522,-137.5108,56.7,72,100,3.31
562,Viedma,AR,2022-06-05 21:12:09,-40.8135,-62.9967,55.87,55,6,13.8
563,Bilibino,RU,2022-06-05 21:12:09,68.0546,166.4372,36.14,56,98,5.55
564,Coahuayana,MX,2022-06-05 21:12:10,18.7333,-103.6833,86.9,59,67,7.76
565,Akcaabat,TR,2022-06-05 21:12:10,41.0212,39.5715,69.67,94,75,6.91
566,Sangolqui,EC,2022-06-05 21:12:11,-0.3341,-78.4522,57.69,85,100,2.95
567,Kalabo,ZM,2022-06-05 21:12:11,-14.97,22.6814,54.88,56,5,5.73
568,Salinas,US,2022-06-05 21:07:47,36.6777,-121.6555,81.99,60,40,14.97
569,Rock Sound,BS,2022-06-05 21:12:12,24.9,-76.2,80.76,81,65,20.36
570,Qandala,SO,2022-06-05 21:12:12,11.472,49.8728,87.03,62,100,2.66
571,Wajima,JP,2022-06-05 21:12:13,37.4,136.9,59.95,91,100,12.73
572,Strelka,RU,2022-06-05 21:12:13,58.0728,93.0344,42.44,71,100,3.98
573,Half Moon Bay,US,2022-06-05 21:12:13,37.4636,-122.4286,78.71,91,100,8.05
574,Jiayuguan,CN,2022-06-05 21:12:14,39.8167,98.3,64.11,27,48,5.84
575,Bjornevatn,NO,2022-06-05 21:12:14,69.6672,29.9847,44.94,93,75,2.3
576,Vila Franca Do Campo,PT,2022-06-05 21:12:15,37.7167,-25.4333,70.2,85,100,5.61
577,Cotonou,BJ,2022-06-05 21:09:36,6.3654,2.4183,79.79,74,95,11.61
578,Yanam,IN,2022-06-05 21:12:15,16.7333,82.2167,80.1,72,84,6.22
579,Gorontalo,ID,2022-06-05 21:12:16,0.5412,123.0595,73.92,94,71,2.24
580,Juruti,BR,2022-06-05 21:12:16,-2.1522,-56.0922,77.99,91,86,2.84
581,Ikungi,TZ,2022-06-05 21:12:17,-5.1333,34.7667,59.13,76,97,7.02
582,Corinto,GR,2022-06-05 21:12:17,37.9407,22.9573,81.41,60,7,3.87
583,Mitu,CO,2022-06-05 21:12:18,1.1983,-70.1733,79.88,81,53,1.25
584,Borogontsy,RU,2022-06-05 21:12:18,62.6683,131.1683,65.53,63,44,3.18
585,The Valley,AI,2022-06-05 21:12:18,18.217,-63.0578,85.86,74,20,14.97
586,Saquarema,BR,2022-06-05 21:12:19,-22.92,-42.5103,69.84,68,17,11.88
587,Port Hardy,CA,2022-06-05 21:12:19,50.6996,-127.4199,55.26,84,100,8.05
588,Tateyama,JP,2022-06-05 21:12:20,34.9833,139.8667,67.1,86,100,14.25
589,Srandakan,ID,2022-06-05 21:12:20,-7.9386,110.2506,76.48,89,90,2.82
590,Turgutlu,TR,2022-06-05 21:12:20,38.4953,27.6997,72.91,43,0,0.92
591,Aniva,RU,2022-06-05 21:12:21,46.7144,142.5294,35.71,85,92,3.0
592,Pantabangan,PH,2022-06-05 21:12:21,15.8113,121.1443,72.45,92,51,2.73
