City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Codrington,AU,2022-05-31 18:28:31,-38.2667,141.9667,49.64,61,85,26.04
288,Kestel,TR,2022-05-31 18:28:32,40.1983,29.2124,74.68,79,18,2.51
289,Rauma,FI,2022-05-31 18:28:32,61.1272,21.5113,55.44,92,100,12.88
290,Jinxiang,CN,2022-05-31 18:28:33,27.4327,120.6062,70.14,99,100,1.9
291,Krasnaya Polyana,RU,2022-05-31 18:28:33,56.242,51.1442,54.95,91,63,3.62
292,Wichita Falls,US,2022-05-31 18:26:19,33.9137,-98.4934,89.73,52,75,19.57
293,Hirado,JP,2022-05-31 18:24:14,33.3597,129.5531,68.49,56,100,4.97
294,Altay,CN,2022-05-31 18:28:34,47.8667,88.1167,62.26,71,94,3.27
295,Gigmoto,PH,2022-05-31 18:28:34,13.7796,124.39,81.14,87,100,10.04
296,Hervey Bay,AU,2022-05-31 18:28:35,-25.2986,152.8535,59.02,69,79,3.0
297,Talnakh,RU,2022-05-31 18:28:35,69.4865,88.3972,33.21,87,97,12.66
298,Keti Bandar,PK,2022-05-31 18:28:36,24.1447,67.4497,81.86,85,0,18.07
299,Rudnogorsk,RU,2022-05-31 18:28:36,57.2639,103.7519,39.99,92,69,5.26
300,Buala,SB,2022-05-31 18:28:36,-8.145,159.5921,79.92,77,76,1.19
301,Trelew,AR,2022-05-31 18:28:37,-43.249,-65.3051,48.96,54,96,14.58
302,Kaitong,CN,2022-05-31 18:28:37,44.8135,123.15,57.81,51,16,5.3
303,Otane,NZ,2022-05-31 18:28:38,-39.8833,176.6333,58.01,93,100,6.02
304,Chernyshevskiy,RU,2022-05-31 18:28:38,63.0128,112.4714,43.88,63,5,2.84
305,Tombouctou,ML,2022-05-31 18:28:38,20.0,-3.0,105.55,8,69,14.99
306,Samarai,PG,2022-05-31 18:28:39,-10.6167,150.6667,79.39,83,49,8.03
307,Kansk,RU,2022-05-31 18:28:39,56.2017,95.7175,48.65,69,45,3.11
308,Eureka,US,2022-05-31 18:28:40,40.8021,-124.1637,64.2,73,25,5.01
309,Grants,US,2022-05-31 18:25:57,35.1473,-107.8514,71.83,12,0,17.27
310,Traverse City,US,2022-05-31 18:26:22,44.7631,-85.6206,87.84,54,75,12.66
311,Tucuman,AR,2022-05-31 18:28:41,-26.8241,-65.2226,48.2,66,75,6.91
312,Lashio,MM,2022-05-31 18:28:41,22.9333,97.75,69.58,96,96,1.74
313,Kamenka,RU,2022-05-31 18:28:41,51.3223,42.7678,62.8,79,45,13.09
314,Sao Filipe,CV,2022-05-31 18:28:42,14.8961,-24.4956,76.15,77,17,10.09
315,Cherskiy,RU,2022-05-31 18:28:42,68.75,161.3,50.34,54,90,6.31
316,Robat Karim,IR,2022-05-31 18:28:43,35.4846,51.0829,84.06,12,0,4.61
317,Tay Ninh,VN,2022-05-31 18:24:18,11.3,106.1,80.31,87,79,6.44
318,Saldanha,ZA,2022-05-31 18:28:43,-33.0117,17.9442,51.85,70,33,2.51
319,Sunggal,ID,2022-05-31 18:28:44,3.5765,98.6151,78.78,89,40,3.44
320,Labuhan,ID,2022-05-31 18:29:44,-6.8844,112.2051,79.16,83,95,1.45
321,Kyshtovka,RU,2022-05-31 18:29:45,56.555,76.6271,52.27,98,99,2.51
322,Joinville,BR,2022-05-31 18:29:45,-26.3044,-48.8456,59.11,82,100,2.3
323,Macau,MO,2022-05-31 18:26:50,22.2006,113.5461,82.85,100,40,9.22
324,Bereda,ES,2022-05-31 18:29:46,43.2686,-7.5406,64.42,99,94,3.76
325,Aksarka,RU,2022-05-31 18:29:46,66.5606,67.7975,50.32,52,28,2.71
326,Talara,PE,2022-05-31 18:29:47,-4.5772,-81.2719,79.56,53,0,19.57
327,Vila Velha,BR,2022-05-31 18:29:47,-20.3297,-40.2925,80.55,84,0,10.36
328,Anopino,RU,2022-05-31 18:29:48,55.6981,40.6671,54.9,86,100,5.06
329,Songjianghe,CN,2022-05-31 18:29:48,42.1859,127.479,44.55,96,96,5.08
330,Santa Rosa,PH,2022-05-31 18:28:58,14.3122,121.1114,81.1,83,100,4.61
331,Morondava,MG,2022-05-31 18:29:49,-20.2833,44.2833,74.05,73,0,13.89
332,Kondinskoye,RU,2022-05-31 18:29:50,59.6481,67.41,47.82,62,9,9.15
333,Laguna,US,2022-05-31 18:29:50,38.421,-121.4238,81.28,24,0,16.11
334,Makakilo City,US,2022-05-31 18:29:50,21.3469,-158.0858,79.12,66,0,9.22
335,Ulaangom,MN,2022-05-31 18:29:51,49.9811,92.0667,65.17,48,98,3.74
336,Tezu,IN,2022-05-31 18:29:51,27.9167,96.1667,75.0,92,48,3.78
337,Ayabaca,PE,2022-05-31 18:29:52,-4.6398,-79.7149,58.64,66,86,7.0
338,Atambua,ID,2022-05-31 18:29:52,-9.1061,124.8925,72.95,87,99,2.26
339,Pangnirtung,CA,2022-05-31 18:29:53,66.1451,-65.7125,35.6,80,20,11.5
340,Surat,IN,2022-05-31 18:28:01,21.1667,72.8333,82.15,84,51,20.78
341,Majene,ID,2022-05-31 18:29:53,-3.5403,118.9707,78.48,88,77,3.96
342,Fare,PF,2022-05-31 18:29:54,-16.7,-151.0167,79.93,70,59,12.59
343,Zeya,RU,2022-05-31 18:29:54,53.75,127.2667,47.77,98,100,3.09
344,Krasnovishersk,RU,2022-05-31 18:29:55,60.4078,57.082,48.78,66,13,3.96
345,Guerrero Negro,MX,2022-05-31 18:29:38,27.9769,-114.0611,68.5,61,28,17.96
346,Baoning,CN,2022-05-31 18:29:55,25.3378,110.026,75.06,100,100,0.0
347,Santa Cruz,BO,2022-05-31 18:29:33,-17.8,-63.1667,57.25,88,100,13.8
348,Rawson,AR,2022-05-31 18:29:56,-43.3002,-65.1023,49.15,59,94,16.42
349,Olafsvik,IS,2022-05-31 18:29:56,64.8945,-23.7142,47.62,90,95,3.27
350,Sinnamary,GF,2022-05-31 18:29:56,5.3833,-52.95,75.2,94,100,7.4
351,Eskil,TR,2022-05-31 18:29:57,38.4017,33.4131,73.26,37,25,15.73
352,Port Keats,AU,2022-05-31 18:29:57,-14.25,129.55,76.71,85,100,3.13
353,Bud,US,2022-05-31 18:29:58,39.447,-86.1758,89.91,55,1,13.06
354,Guiratinga,BR,2022-05-31 18:29:58,-16.3494,-53.7583,91.2,29,39,1.97
355,Gold Coast,AU,2022-05-31 18:29:59,-28.0,153.4333,57.99,88,100,3.44
356,Katangli,RU,2022-05-31 18:29:59,51.7102,143.2326,36.05,97,100,15.97
357,Barra Do Garcas,BR,2022-05-31 18:29:59,-15.89,-52.2567,91.98,31,0,9.22
358,Tagusao,PH,2022-05-31 18:30:00,9.1924,117.8141,79.3,84,100,5.32
359,Ust-Maya,RU,2022-05-31 18:30:00,60.4167,134.5333,48.36,74,100,9.71
360,Bandiagara,ML,2022-05-31 18:30:01,14.3501,-3.6104,99.48,18,90,12.57
361,Palmer,US,2022-05-31 18:30:02,42.1584,-72.3287,94.24,44,75,9.22
362,Port Lincoln,AU,2022-05-31 18:30:03,-34.7333,135.8667,54.07,62,97,12.08
363,Ayagoz,KZ,2022-05-31 18:30:03,47.9714,80.4392,57.45,82,100,16.11
364,Dzhebariki-Khaya,RU,2022-05-31 18:31:04,62.2167,135.8,47.71,76,100,2.68
365,Mathbaria,BD,2022-05-31 18:31:05,22.2876,89.9593,81.48,85,95,4.61
366,Kassala,SD,2022-05-31 18:31:05,15.451,36.4,98.64,13,19,8.7
367,Suoyarvi,RU,2022-05-31 18:31:06,62.0833,32.35,54.72,97,100,7.56
368,Clyde River,CA,2022-05-31 18:31:06,70.4692,-68.5914,32.23,74,0,8.05
369,Sao Joao Da Barra,BR,2022-05-31 18:31:07,-21.6403,-41.0511,80.69,65,100,14.34
370,Aquiraz,BR,2022-05-31 18:31:07,-3.9014,-38.3911,86.09,78,10,9.08
371,Aykhal,RU,2022-05-31 18:31:08,66.0,111.5,47.12,53,52,7.0
372,Tomar,PT,2022-05-31 18:31:08,39.602,-8.4092,78.19,64,95,10.49
373,Norman Wells,CA,2022-05-31 18:31:09,65.282,-126.8329,64.44,48,40,16.11
374,Arroyo,ES,2022-05-31 18:31:10,41.6096,-4.7969,79.2,34,0,6.91
375,Pisco,PE,2022-05-31 18:31:10,-13.7,-76.2167,65.01,77,75,8.05
376,Nanortalik,GL,2022-05-31 18:31:12,60.1432,-45.2371,41.2,77,100,3.02
377,Hofn,IS,2022-05-31 18:31:13,64.2539,-15.2082,47.26,86,100,3.67
378,Lasa,IT,2022-05-31 18:31:13,46.6166,10.7002,61.68,94,94,3.09
379,Awbari,LY,2022-05-31 18:31:14,26.5921,12.7805,89.6,15,3,15.61
380,Belmonte,BR,2022-05-31 18:31:14,-15.8631,-38.8828,78.42,74,45,6.76
381,Fairbanks,US,2022-05-31 18:30:50,64.8378,-147.7164,68.49,44,0,3.44
382,Lac Du Bonnet,CA,2022-05-31 18:30:08,50.2536,-96.0612,40.71,95,100,20.58
383,Baherden,TM,2022-05-31 18:31:16,38.4362,57.4316,82.92,20,0,5.19
384,Flin Flon,CA,2022-05-31 18:31:17,54.7682,-101.865,44.44,65,75,20.71
385,Hambantota,LK,2022-05-31 18:31:17,6.1241,81.1185,78.73,81,100,23.49
386,Rovinj,HR,2022-05-31 18:31:18,45.08,13.64,73.22,90,19,7.85
387,Waharoa,NZ,2022-05-31 18:31:18,-37.7667,175.7667,61.75,98,18,6.67
388,Cornelio Procopio,BR,2022-05-31 18:31:19,-23.1811,-50.6467,63.18,96,100,6.69
389,Broken Hill,AU,2022-05-31 18:31:19,-31.95,141.4333,44.1,83,29,9.57
390,Shingu,JP,2022-05-31 18:31:20,33.7333,135.9833,60.24,56,100,7.38
391,Lake Charles,US,2022-05-31 18:30:46,30.2131,-93.2044,91.4,58,75,14.97
392,Farmington,US,2022-05-31 18:31:21,36.7281,-108.2187,73.78,14,0,6.91
393,Reyes,BO,2022-05-31 18:31:21,-14.3167,-67.3833,66.36,94,100,6.91
394,Broome,US,2022-05-31 18:31:22,42.2506,-75.833,90.01,48,40,10.36
395,Seoul,KR,2022-05-31 18:30:11,37.5683,126.9778,63.84,52,0,3.44
396,Pompeia,BR,2022-05-31 18:31:22,-22.1086,-50.1717,75.69,61,100,4.68
397,Athmallik,IN,2022-05-31 18:31:23,20.7219,84.5348,94.03,30,100,2.06
398,Xacmaz,AZ,2022-05-31 18:31:23,41.4635,48.806,67.32,51,64,3.11
399,Longyearbyen,SJ,2022-05-31 18:31:24,78.2186,15.6401,48.04,71,0,2.3
400,Pringsewu,ID,2022-05-31 18:31:24,-5.3582,104.9744,72.97,98,100,3.94
401,Cabra,ES,2022-05-31 18:31:25,37.4725,-4.4421,74.19,31,1,12.01
402,Redcar,GB,2022-05-31 18:31:25,54.6166,-1.06,54.45,58,95,1.99
403,Uthal,PK,2022-05-31 18:31:26,25.8072,66.6219,83.82,73,9,7.11
404,Gornyak,RU,2022-05-31 18:31:26,50.9942,81.4661,63.14,76,100,4.56
405,Tongchuan,CN,2022-05-31 18:31:27,35.0806,109.0897,65.3,59,58,4.21
406,College,US,2022-05-31 18:29:13,64.8569,-147.8028,66.2,45,75,3.44
407,Sabha,LY,2022-05-31 18:31:28,27.0377,14.4283,88.63,17,99,12.8
408,Mugur-Aksy,RU,2022-05-31 18:31:28,50.35,90.5,48.29,84,100,2.33
409,Beterou,BJ,2022-05-31 18:31:29,9.1992,2.2586,77.22,80,87,6.64
410,Lorengau,PG,2022-05-31 18:31:29,-2.0226,147.2712,78.44,78,87,6.24
411,Ancud,CL,2022-05-31 18:32:30,-41.8697,-73.8203,46.58,66,6,2.08
412,Kirakira,SB,2022-05-31 18:32:30,-10.4544,161.9205,78.21,86,99,5.86
413,Bratsk,RU,2022-05-31 18:31:49,56.1325,101.6142,39.69,76,4,5.17
414,Petropavlovsk-Kamchatskiy,RU,2022-05-31 18:31:20,53.0452,158.6483,41.59,81,75,2.24
415,Balboa,CO,2022-05-31 18:32:31,2.0396,-77.2168,71.58,71,100,1.63
416,Pop,UZ,2022-05-31 18:32:32,40.8736,71.1089,68.49,30,4,1.63
417,Grand Gaube,MU,2022-05-31 18:32:32,-20.0064,57.6608,75.6,49,2,7.0
418,Beringovskiy,RU,2022-05-31 18:32:32,63.05,179.3167,38.61,80,49,1.25
419,Axim,GH,2022-05-31 18:32:33,4.8699,-2.2405,78.67,83,25,7.27
420,Cam Ranh,VN,2022-05-31 18:32:33,11.9214,109.1591,80.56,89,20,0.0
421,Dicabisagan,PH,2022-05-31 18:32:34,17.0818,122.4157,79.48,80,92,4.16
422,Tura,IN,2022-05-31 18:32:34,25.5198,90.2201,73.09,94,14,4.21
423,Naco,MX,2022-05-31 18:32:34,31.3347,-109.9483,87.85,16,0,11.79
424,Darnah,LY,2022-05-31 18:32:35,32.767,22.6367,73.76,58,0,12.97
425,Clonakilty,IE,2022-05-31 18:32:36,51.6231,-8.8706,56.41,71,20,10.98
426,Harper,LR,2022-05-31 18:32:36,4.375,-7.7169,78.84,82,100,7.34
427,Platteville,US,2022-05-31 18:32:20,42.7342,-90.4785,75.76,88,75,23.02
428,Kuryk,KZ,2022-05-31 18:32:37,43.2,51.65,79.11,23,0,7.31
429,Motala,SE,2022-05-31 18:32:37,58.5371,15.0365,58.77,91,100,3.89
430,Vostok,RU,2022-05-31 18:32:38,46.4856,135.8833,42.31,97,100,2.44
431,Ndola,ZM,2022-05-31 18:29:45,-12.9587,28.6366,58.75,57,14,8.08
432,Acapulco,MX,2022-05-31 18:32:38,16.8634,-99.8901,87.62,55,100,3.44
433,Waycross,US,2022-05-31 18:32:39,31.2136,-82.354,88.03,61,92,3.0
434,Lichinga,MZ,2022-05-31 18:32:39,-13.3128,35.2406,60.89,82,20,8.05
435,Ratnagiri,IN,2022-05-31 18:32:39,16.9833,73.3,82.0,80,14,7.18
436,Yar-Sale,RU,2022-05-31 18:32:40,66.8333,70.8333,44.15,54,10,18.77
437,Dunedin,NZ,2022-05-31 18:30:42,-45.8742,170.5036,53.8,76,100,7.0
438,Zhigansk,RU,2022-05-31 18:32:41,66.7697,123.3711,34.57,95,10,9.01
439,Wajima,JP,2022-05-31 18:32:41,37.4,136.9,60.82,75,100,8.37
440,Alanya,TR,2022-05-31 18:32:42,36.5438,31.9998,75.33,68,0,2.21
441,Nara,JP,2022-05-31 18:32:42,34.6851,135.8049,58.5,60,88,2.71
442,Kruisfontein,ZA,2022-05-31 18:32:43,-34.0033,24.7314,52.88,75,6,11.54
443,Davila,PH,2022-05-31 18:32:43,18.4726,120.5763,80.58,75,98,2.01
444,Ribeira Brava,PT,2022-05-31 18:32:45,32.65,-17.0667,70.43,90,59,14.16
445,Marsa Matruh,EG,2022-05-31 18:32:45,31.3525,27.2453,71.8,83,75,11.5
446,Kapoeta,SS,2022-05-31 18:32:45,4.7717,33.5903,80.1,50,11,7.61
447,At-Bashi,KG,2022-05-31 18:32:46,41.1702,75.8106,45.84,74,21,2.24
448,Bon Accord,CA,2022-05-31 18:32:46,53.8335,-113.4187,64.54,29,20,6.91
449,Gallup,US,2022-05-31 18:32:47,35.5281,-108.7426,69.64,13,0,1.01
450,Cabedelo,BR,2022-05-31 18:30:35,-6.9811,-34.8339,79.47,80,35,7.9
451,Manacapuru,BR,2022-05-31 18:32:48,-3.2997,-60.6206,82.11,81,100,5.59
452,Buchanan,LR,2022-05-31 18:32:48,5.8808,-10.0467,79.0,84,5,8.68
453,Saveh,IR,2022-05-31 18:32:49,35.0213,50.3566,79.11,14,4,6.38
454,Chabahar,IR,2022-05-31 18:32:49,25.2919,60.643,84.02,81,0,8.43
455,Kathu,TH,2022-05-31 18:32:50,7.9178,98.3332,83.75,85,65,15.52
456,Twentynine Palms,US,2022-05-31 18:32:50,34.1356,-116.0542,83.93,16,0,5.01
457,Callaguip,PH,2022-05-31 18:36:31,18.0714,120.4867,80.62,94,75,3.44
458,Kostomuksha,RU,2022-05-31 18:36:32,64.571,30.5767,55.0,78,99,11.56
459,Aginskoye,RU,2022-05-31 18:36:32,51.1,114.53,45.79,78,90,6.76
460,Homer,US,2022-05-31 18:32:11,59.6425,-151.5483,66.04,74,0,4.61
461,Qasigiannguit,GL,2022-05-31 18:36:33,68.8193,-51.1922,35.85,75,13,9.06
462,Port Hardy,CA,2022-05-31 18:36:33,50.6996,-127.4199,53.6,87,75,6.91
463,Umm Kaddadah,SD,2022-05-31 18:36:34,13.6017,26.6876,88.27,9,7,11.41
464,Ossora,RU,2022-05-31 18:36:34,59.2353,163.0719,40.42,85,99,4.79
465,Chilca,PE,2022-05-31 18:36:35,-12.5211,-76.7372,64.96,74,88,8.21
466,Shelburne,CA,2022-05-31 18:36:35,44.0787,-80.2041,85.3,46,100,11.81
467,Rochegda,RU,2022-05-31 18:36:35,62.8,43.25,61.93,63,95,1.23
468,Lucea,JM,2022-05-31 18:36:36,18.451,-78.1736,87.66,74,96,4.61
469,Haines Junction,CA,2022-05-31 18:36:36,60.7522,-137.5108,62.55,27,7,2.3
470,Richards Bay,ZA,2022-05-31 18:36:37,-28.783,32.0377,65.16,53,5,13.67
471,Blue Ash,US,2022-05-31 18:36:37,39.232,-84.3783,89.8,53,40,11.5
472,Boa Vista,BR,2022-05-31 18:32:47,2.8197,-60.6733,76.98,83,75,12.66
473,La Ronge,CA,2022-05-31 18:36:38,55.1001,-105.2842,55.62,30,20,23.02
474,Yekaterinoslavka,RU,2022-05-31 18:36:38,50.3734,129.1139,48.27,94,100,5.03
475,Chama,CH,2022-05-31 18:36:39,47.1821,8.4636,61.36,93,75,2.3
476,Paveh,IR,2022-05-31 18:36:40,35.0434,46.3565,69.67,27,23,5.61
477,Waterford,US,2022-05-31 18:36:40,42.7023,-83.4027,89.47,50,75,13.8
478,Trairi,BR,2022-05-31 18:33:57,-3.2778,-39.2689,81.82,78,11,9.4
479,Poum,NC,2022-05-31 18:36:41,-20.2333,164.0167,78.87,80,100,4.92
480,Anloga,GH,2022-05-31 18:36:41,5.7947,0.8973,80.24,79,99,10.76
481,Soyo,AO,2022-05-31 18:36:42,-6.1349,12.3689,74.26,89,0,8.48
482,Port Macquarie,AU,2022-05-31 18:36:43,-31.4333,152.9167,49.89,63,6,8.12
483,Manicore,BR,2022-05-31 18:36:43,-5.8092,-61.3003,87.75,70,40,3.44
484,Grindavik,IS,2022-05-31 18:36:43,63.8424,-22.4338,49.95,93,100,10.36
485,Celendin,PE,2022-05-31 18:36:44,-6.8703,-78.1517,70.32,55,100,5.23
486,Dongying,CN,2022-05-31 18:36:45,37.4564,118.4856,71.42,49,0,9.53
487,Isangel,VU,2022-05-31 18:36:45,-19.55,169.2667,76.44,88,23,5.06
488,Kutum,SD,2022-05-31 18:36:46,14.2,24.6667,84.61,10,92,8.3
489,Gurupa,BR,2022-05-31 18:36:46,-1.405,-51.64,84.29,69,87,2.73
490,Christiana,ZA,2022-05-31 18:36:47,-27.914,25.1611,48.13,26,1,7.54
491,Nicoya,CR,2022-05-31 18:36:47,10.1483,-85.452,85.96,67,96,2.28
492,Hobyo,SO,2022-05-31 18:36:47,5.3505,48.5268,79.12,83,19,24.81
493,Fortuna,US,2022-05-31 18:36:48,40.5982,-124.1573,63.93,72,20,11.5
494,Anadyr,RU,2022-05-31 18:36:48,64.75,177.4833,41.5,80,81,2.24
495,Rocha,UY,2022-05-31 18:36:49,-34.4833,-54.3333,50.52,53,45,8.41
496,Paamiut,GL,2022-05-31 18:36:49,61.994,-49.6678,34.07,93,62,6.8
497,Ewa Beach,US,2022-05-31 18:36:49,21.3156,-158.0072,80.55,66,0,9.22
498,Grand Forks,US,2022-05-31 18:36:50,47.9417,-97.4337,53.53,76,100,24.16
499,Malangwa,NP,2022-05-31 18:36:50,26.8568,85.5581,88.07,53,0,11.27
500,Hualmay,PE,2022-05-31 18:36:51,-11.0964,-77.6139,67.3,70,29,8.72
501,Northam,GB,2022-05-31 18:37:51,51.0333,-4.2167,57.61,67,5,10.0
502,Goderich,CA,2022-05-31 18:37:52,43.7501,-81.7165,80.92,57,11,14.97
503,Safford,US,2022-05-31 18:37:52,32.834,-109.7076,88.11,15,0,4.61
504,Inverell,AU,2022-05-31 18:37:53,-29.7833,151.1167,45.66,88,11,1.01
505,Sitka,US,2022-05-31 18:37:53,57.0531,-135.33,51.69,82,40,3.44
506,Cap-Aux-Meules,CA,2022-05-31 18:37:53,47.3821,-61.8597,48.25,61,40,19.57
507,Lock Haven,US,2022-05-31 18:37:54,41.137,-77.4469,93.69,39,75,9.48
508,Bilibino,RU,2022-05-31 18:37:54,68.0546,166.4372,49.51,71,60,2.01
509,Gogrial,SS,2022-05-31 18:37:55,8.5332,28.1004,86.14,40,97,0.38
510,Nishihara,JP,2022-05-31 18:37:55,26.1842,127.7558,76.68,100,75,12.66
511,Lucapa,AO,2022-05-31 18:37:56,-8.4192,20.7447,70.39,44,2,4.18
512,Panzhihua,CN,2022-05-31 18:37:56,26.5851,101.7128,71.71,86,24,2.1
513,Usuki,JP,2022-05-31 18:37:57,33.1081,131.7878,63.1,56,100,1.54
514,Bilma,NE,2022-05-31 18:37:57,18.6853,12.9164,94.35,6,0,9.04
515,Hue,VN,2022-05-31 18:37:57,16.4667,107.6,78.91,89,20,1.14
516,Scarborough,GB,2022-05-31 18:37:58,54.2797,-0.4044,51.91,86,100,4.7
517,Sierra Vista,US,2022-05-31 18:35:58,31.5545,-110.3037,87.82,15,0,10.36
518,Hailar,CN,2022-05-31 18:36:02,49.2,119.7,48.63,54,100,5.79
519,Abu Road,IN,2022-05-31 18:37:59,24.4833,72.7833,83.8,51,0,8.25
520,Vadastrita,RO,2022-05-31 18:37:59,43.85,24.3333,70.03,56,5,2.66
521,Maroantsetra,MG,2022-05-31 18:37:59,-15.4333,49.7333,70.05,81,14,1.12
522,Vanavara,RU,2022-05-31 18:38:00,60.34,102.2797,45.37,90,100,8.97
523,Vetapalem,IN,2022-05-31 18:38:00,15.7833,80.3167,90.25,55,100,7.56
524,Berdigestyakh,RU,2022-05-31 18:38:01,62.0989,126.6992,49.68,85,100,3.02
525,Cheyenne,US,2022-05-31 18:33:19,41.14,-104.8203,52.12,58,75,18.41
526,Aguimes,ES,2022-05-31 18:38:01,27.9054,-15.4461,72.23,64,20,8.05
527,Orizona,BR,2022-05-31 18:38:02,-17.0314,-48.2958,84.67,27,98,3.49
528,Bozdar,PK,2022-05-31 18:38:02,27.1828,68.636,100.11,22,98,13.8
529,Lunglei,IN,2022-05-31 18:38:03,22.8833,92.7333,67.08,98,100,2.24
530,Gazanjyk,TM,2022-05-31 18:38:03,39.2446,55.5154,85.08,16,0,7.45
531,Myanaung,MM,2022-05-31 18:38:03,18.2833,95.3167,80.24,76,99,6.91
532,Daru,PG,2022-05-31 18:38:04,-9.0763,143.2092,79.07,75,72,7.96
533,Moron,AR,2022-05-31 18:38:04,-34.6534,-58.6198,54.01,45,0,4.32
534,Waingapu,ID,2022-05-31 18:38:05,-9.6567,120.2641,77.41,82,100,2.1
535,Ginir,ET,2022-05-31 18:38:05,7.1333,40.7,60.82,70,65,6.89
536,Ankang,CN,2022-05-31 18:37:10,32.68,109.0172,63.54,96,81,1.61
537,Conceicao Do Araguaia,BR,2022-05-31 18:38:06,-8.2578,-49.2647,88.68,52,99,3.4
538,Paengaroa,NZ,2022-05-31 18:38:06,-37.8167,176.4167,59.92,100,26,1.99
539,Mkushi,ZM,2022-05-31 18:38:07,-13.6202,29.3939,54.3,69,2,3.49
540,Oneonta,US,2022-05-31 18:36:40,42.4529,-75.0638,88.3,54,99,11.5
541,Tuatapere,NZ,2022-05-31 18:38:08,-46.1333,167.6833,50.23,89,100,5.23
542,Alegrete,BR,2022-05-31 18:38:08,-29.7831,-55.7919,52.63,54,6,9.64
543,Kahului,US,2022-05-31 18:34:24,20.8947,-156.47,80.62,66,20,15.01
544,Warrington,GB,2022-05-31 18:38:09,53.3925,-2.5802,57.33,69,20,16.11
545,Opuwo,NA,2022-05-31 18:39:10,-18.0607,13.84,63.52,28,3,8.48
546,Sesheke,ZM,2022-05-31 18:39:10,-17.4759,24.2968,61.59,41,0,6.51
547,San Fernando,PH,2022-05-31 18:39:11,15.0286,120.6898,83.93,80,100,3.31
548,Fortuna Foothills,US,2022-05-31 18:39:11,32.6578,-114.4119,91.22,15,0,6.91
549,Nogales,MX,2022-05-31 18:35:53,31.3086,-110.9422,86.72,15,0,9.22
550,Xichang,CN,2022-05-31 18:39:12,27.8964,102.2634,66.38,92,100,1.03
551,Novyy Urengoy,RU,2022-05-31 18:39:12,66.0833,76.6333,42.73,55,8,15.93
552,Jumla,NP,2022-05-31 18:39:13,29.2747,82.1838,53.83,70,4,3.91
553,Diamantino,BR,2022-05-31 18:39:13,-14.4086,-56.4461,88.75,41,79,7.4
554,Bandarbeyla,SO,2022-05-31 18:39:14,9.4942,50.8122,79.88,82,92,25.81
555,Verbivka,UA,2022-05-31 18:39:14,49.4167,35.5333,62.73,95,100,7.23
556,Hay River,CA,2022-05-31 18:39:13,60.8156,-115.7999,58.96,38,75,9.22
557,Florence,IT,2022-05-31 18:37:37,43.7667,11.25,78.48,57,0,6.91
558,Palana,RU,2022-05-31 18:39:15,59.1167,159.9667,37.76,71,27,6.49
559,Nome,US,2022-05-31 18:39:16,64.5011,-165.4064,58.15,70,0,4.61
560,High Rock,BS,2022-05-31 18:39:16,26.6208,-78.2833,80.62,73,100,8.05
561,Ambovombe,MG,2022-05-31 18:39:17,-25.1667,46.0833,67.03,73,0,3.06
562,Sillod,IN,2022-05-31 18:39:17,20.3,75.65,87.85,34,12,12.1
563,Carballo,ES,2022-05-31 18:39:17,43.213,-8.691,65.89,90,99,3.13
564,Bath,GB,2022-05-31 18:39:18,51.3779,-2.3591,60.06,69,53,10.49
565,Bathsheba,BB,2022-05-31 18:39:18,13.2167,-59.5167,88.41,62,40,14.97
566,Puerto Del Rosario,ES,2022-05-31 18:39:19,28.5004,-13.8627,80.35,50,20,9.22
567,Elizabeth City,US,2022-05-31 18:39:19,36.2946,-76.2511,94.05,47,40,0.0
568,Sibolga,ID,2022-05-31 18:39:20,1.7427,98.7792,75.36,90,24,2.64
569,Cockburn Town,TC,2022-05-31 18:39:20,21.4612,-71.1419,80.58,78,32,17.54
570,Jamuria,IN,2022-05-31 18:39:21,23.7,87.0833,88.2,58,1,10.29
571,Sioux Lookout,CA,2022-05-31 18:39:21,50.1001,-91.917,57.27,94,100,12.66
572,Te Anau,NZ,2022-05-31 18:39:22,-45.4167,167.7167,48.24,93,95,2.98
573,Copiapo,CL,2022-05-31 18:38:39,-27.3667,-70.3333,55.09,43,100,6.51
574,Joao Pinheiro,BR,2022-05-31 18:39:23,-17.7425,-46.1725,84.02,30,100,0.98
575,Abancay,PE,2022-05-31 18:39:23,-13.6339,-72.8814,68.32,53,99,6.51
576,Inndyr,NO,2022-05-31 18:39:24,67.0338,14.0276,62.64,70,86,7.09
577,Port Hedland,AU,2022-05-31 18:39:24,-20.3167,118.5667,57.25,94,100,14.97
578,Kamina,CD,2022-05-31 18:39:25,-8.7386,24.9906,65.8,62,0,4.94
579,Dedougou,BF,2022-05-31 18:39:25,12.4667,-3.4667,90.19,37,29,11.95
580,Sorland,NO,2022-05-31 18:39:26,67.667,12.6934,53.46,79,15,10.47
581,Nsanje,MW,2022-05-31 18:39:26,-16.92,35.262,64.35,68,0,2.42
582,San Bartolome,ES,2022-05-31 18:39:26,27.9248,-15.5733,64.87,73,20,8.05
583,Vao,NC,2022-05-31 18:39:27,-22.6667,167.4833,76.57,86,24,12.71
